age;temperature_minimum_average;pollen_Psylvestris;pollen_Puncinata;pollen_Bpendula;pollen_Cavellana;pollen_Qpetraea;real_charcoal;ignitions;charcoal_sum;charcoal_Psylvestris;charcoal_Puncinata;charcoal_Bpendula;charcoal_Cavellana;charcoal_Qpetraea 
-9504;0.8590395450592001;486099;65799;28557;13880;0;0.16;0;0;0;0;0;0;0
-9503;-0.8409604549407999;478409;56815;20542;11807;1;0.16;0;0;0;0;0;0;0
-9502;-1.2409604549408;477043;53535;18652;10895;1;0.16;2;3644.7917201766954;3340.275692839887;0;304.5160273368084;0;0
-9501;-0.7409604549407999;477919;57162;20286;11923;1;0.16;2;0;0;0;0;0;0
-9500;-0.1409604549407999;482624;61302;23046;13016;2;0.16;0;0;0;0;0;0;0
-9499;0.2590395450592;485549;63945;25084;13583;2;0.16;0;0;0;0;0;0;0
-9498;0.2590395450592;486055;64396;25212;13746;2;0.16;2;206.78253271170206;191.75;0;15.032532711702052;0;0
-9497;0.05903954505920006;486082;63740;24232;13647;2;0.16;2;475.7578894767705;399.9884681958134;0;75.76942128095708;0;0
-9496;1.3590395450592;492079;70150;30944;14737;2;0.16;0;0;0;0;0;0;0
-9495;-0.1409604549407999;486532;63568;23741;13709;2;0.16;2;10094.555036483478;8901.729409459098;0;127.00579270830285;1065.819834316076;0
-9494;-0.1409604549407999;478833;63520;23782;12619;2;0.16;0;0;0;0;0;0;0
-9493;-0.5409604549407998;477456;60818;21903;12138;2;0.16;0;0;0;0;0;0;0
-9492;-0.24096045494079998;480649;62820;23353;12538;2;0.16;0;0;0;0;0;0;0
-9491;-0.1409604549407999;481511;63737;23937;12603;2;0.16;2;4673.849907131416;4596.0445393856335;0;77.80536774578299;0;0
-9490;0.5590395450592003;481902;68166;27408;13299;2;0.16;0;0;0;0;0;0;0
-9489;-0.040960454940799806;479630;65270;24452;12838;2;0.15;0;0;0;0;0;0;0
-9488;-1.5409604549407998;470161;53926;17435;10263;1;0.15;0;0;0;0;0;0;0
-9487;0.05903954505920006;483561;66050;24817;12746;2;0.15;2;0;0;0;0;0;0
-9486;0.3590395450592001;485384;68324;26341;13061;2;0.15;2;4128.992074148673;2556.9143748042397;1411.2792970301732;160.79840231426;0;0
-9485;-0.1409604549407999;481690;64667;23921;12687;2;0.14;0;0;0;0;0;0;0
-9484;-0.040960454940799806;483413;65550;24506;12861;2;0.14;0;0;0;0;0;0;0
-9483;0.4590395450592002;487352;68809;27042;13300;2;0.14;0;0;0;0;0;0;0
-9482;-0.24096045494079998;484289;65043;23610;12726;0;0.13;0;0;0;0;0;0;0
-9481;1.1590395450592;493511;72956;30806;13768;0;0.13;1;141.5448856841165;103.63902020481385;0;37.905865479302655;0;0
-9480;0.3590395450592001;490239;69761;26811;13439;0;0.13;0;0;0;0;0;0;0
-9479;-0.1409604549407999;488874;66864;24530;13086;0;0.12;1;0;0;0;0;0;0
-9478;0.05903954505920006;491948;68219;25641;13235;0;0.12;0;0;0;0;0;0;0
-9477;0.8590395450592001;497681;73269;29763;13750;0;0.11;1;30.597667293294563;22.029988072759124;4.458143609034643;0.9971401128964852;3.112395498604311;0
-9476;-0.7409604549407999;488797;63436;21984;12333;0;0.11;0;0;0;0;0;0;0
-9475;0.2590395450592;497834;70419;26867;13264;0;0.11;1;0;0;0;0;0;0
-9474;0.8590395450592001;502221;74229;29920;13637;0;0.1;0;0;0;0;0;0;0
-9473;0.9590395450592002;504148;75479;30657;13790;0;0.1;0;0;0;0;0;0;0
-9472;0.4590395450592002;502782;73133;28231;13597;0;0.09;1;1734.2485961488792;1696.7051228250953;0;37.543473323783985;0;0
-9471;-0.1409604549407999;499395;69564;25377;13134;0;0.09;0;0;0;0;0;0;0
-9470;-0.040960454940799806;502201;70232;25937;13142;0;0.08;1;191.52688120438557;190.5;0;1.0268812043855815;0;0
-9469;-0.34096045494079985;501444;68144;24507;12792;0;0.08;1;0;0;0;0;0;0
-9468;-0.6409604549407999;500517;65617;23057;12315;0;0.07;0;0;0;0;0;0;0
-9467;-0.34096045494079985;504934;68278;24341;12615;0;0.07;0;0;0;0;0;0;0
-9466;-0.44096045494079994;504996;67921;23860;12389;0;0.06;0;0;0;0;0;0;0
-9465;0.15903954505920015;511574;72869;26890;12977;0;0.06;1;0;0;0;0;0;0
-9464;-0.34096045494079985;508670;69658;24267;12536;0;0.05;0;0;0;0;0;0;0
-9463;-0.040960454940799806;512919;72236;25761;12882;0;0.05;0;0;0;0;0;0;0
-9462;0.2590395450592;516955;74980;27270;13158;0;0.05;1;0;0;0;0;0;0
-9461;-0.1409604549407999;515097;72364;25190;12873;0;0.04;0;0;0;0;0;0;0
-9460;0.7590395450592;523801;79130;29423;13635;0;0.04;0;0;0;0;0;0;0
-9459;2.1590395450592;532345;86497;36361;14262;0;0.03;0;0;0;0;0;0;0
-9458;0.15903954505920015;522040;76838;26746;13468;0;0.03;0;0;0;0;0;0;0
-9457;0.9590395450592002;530154;82486;30626;14049;0;0.03;0;0;0;0;0;0;0
-9456;0.15903954505920015;526593;77246;26627;13632;0;0.02;0;0;0;0;0;0;0
-9455;-1.6409604549408;509592;60919;18333;10864;0;0.02;0;0;0;0;0;0;0
-9454;-0.34096045494079985;527090;72882;23635;12729;0;0.02;0;0;0;0;0;0;0
-9453;-1.2409604549408;518257;64149;18987;11111;0;0.01;0;0;0;0;0;0;0
-9452;-0.040960454940799806;533256;75995;24381;12692;0;0.01;0;0;0;0;0;0;0
-9451;-0.24096045494079998;532684;74518;23183;12427;0;0.01;0;0;0;0;0;0;0
-9450;0.3590395450592001;539652;80373;26135;13109;0;0.01;0;0;0;0;0;0;0
-9449;-0.7409604549407999;531064;70727;20731;11743;0;0.01;0;0;0;0;0;0;0
-9448;-0.1409604549407999;539806;76747;23659;12586;0;0.01;0;0;0;0;0;0;0
-9447;0.05903954505920006;543031;79076;24656;12853;0;0.01;0;0;0;0;0;0;0
-9446;0.5590395450592003;548867;83920;27248;13412;0;0.01;0;0;0;0;0;0;0
-9445;-0.1409604549407999;545177;78548;24008;12813;0;0.01;0;0;0;0;0;0;0
-9444;0.05903954505920006;549257;80757;24996;13089;0;0.01;0;0;0;0;0;0;0
-9443;-0.34096045494079985;547502;77152;23158;12558;0;0.01;0;0;0;0;0;0;0
-9442;0.8590395450592001;559390;88123;28862;13805;0;0.01;0;0;0;0;0;0;0
-9441;-0.9409604549407999;544299;72243;20288;11893;0;0.01;0;0;0;0;0;0;0
-9440;-0.040960454940799806;556665;81379;24285;13146;0;0.01;0;0;0;0;0;0;0
-9439;0.8590395450592001;565469;89582;28441;13988;0;0.01;0;0;0;0;0;0;0
-9438;0.5590395450592003;564567;88045;27089;13860;0;0.01;0;0;0;0;0;0;0
-9437;0.9590395450592002;569535;91860;29248;14195;0;0.01;0;0;0;0;0;0;0
-9436;0.4590395450592002;567680;88480;26965;13953;0;0.01;0;0;0;0;0;0;0
-9435;0.2590395450592;568437;86971;26074;13888;0;0.01;0;0;0;0;0;0;0
-9434;0.9590395450592002;575818;93542;29525;14386;0;0.01;0;0;0;0;0;0;0
-9433;1.3590395450592;579641;96921;31458;14676;0;0.01;0;0;0;0;0;0;0
-9432;0.15903954505920015;573753;87915;25778;13930;0;0.01;0;0;0;0;0;0;0
-9431;-0.9409604549407999;564823;75435;20606;12368;0;0.01;0;0;0;0;0;0;0
-9430;-0.34096045494079985;574012;82340;23149;13223;0;0.01;0;0;0;0;0;0;0
-9429;-0.9409604549407999;568705;74976;20351;12065;0;0.01;0;0;0;0;0;0;0
-9428;-0.1409604549407999;579521;85176;23880;13228;0;0.01;0;0;0;0;0;0;0
-9427;-0.34096045494079985;578947;83147;22903;12951;0;0.01;0;0;0;0;0;0;0
-9426;-0.24096045494079998;581591;85073;23252;13140;0;0.01;0;0;0;0;0;0;0
-9425;1.1590395450592;594108;99439;29893;14428;0;0.01;0;0;0;0;0;0;0
-9424;0.4590395450592002;590419;94291;26649;14085;0;0.01;0;0;0;0;0;0;0
-9423;1.1590395450592;597322;101152;30096;14662;0;0.01;0;0;0;0;0;0;0
-9422;-0.040960454940799806;590043;90218;24596;13740;0;0.01;0;0;0;0;0;0;0
-9421;0.6590395450591999;598252;97667;28036;14478;0;0.01;0;0;0;0;0;0;0
-9420;0.3590395450592001;597123;95358;26780;14291;0;0.01;0;0;0;0;0;0;0
-9419;-0.1409604549407999;595492;90160;24674;13764;0;0.01;0;0;0;0;0;0;0
-9418;-0.34096045494079985;595626;87836;23792;13440;0;0.01;0;0;0;0;0;0;0
-9417;1.2590395450592;609120;104672;31586;15053;0;0.01;0;0;0;0;0;0;0
-9416;1.0590395450592003;608486;103974;30822;15067;0;0.01;0;0;0;0;0;0;0
-9415;0.15903954505920015;604780;96001;26792;14431;0;0.01;0;0;0;0;0;0;0
-9414;1.0590395450592003;612701;105211;31216;15242;1;0.01;0;0;0;0;0;0;0
-9413;0.7590395450592;612216;103220;29878;15194;1;0.01;0;0;0;0;0;0;0
-9412;0.3590395450592001;611414;99851;28157;14945;1;0.01;0;0;0;0;0;0;0
-9411;-0.040960454940799806;610208;95155;26357;14550;1;0.01;0;0;0;0;0;0;0
-9410;0.05903954505920006;612973;96666;26792;14715;1;0.01;0;0;0;0;0;0;0
-9409;0.6590395450591999;618658;103881;29582;15399;1;0.01;0;0;0;0;0;0;0
-9408;0.4590395450592002;618633;102415;28639;15258;1;0.01;0;0;0;0;0;0;0
-9407;-0.24096045494079998;614905;94197;25281;14409;1;0.01;0;0;0;0;0;0;0
-9406;0.2590395450592;621073;100675;27471;15044;2;0.01;0;0;0;0;0;0;0
-9405;0.5590395450592003;624278;104656;28820;15382;2;0.01;0;0;0;0;0;0;0
-9404;1.4590395450592002;630839;113659;33176;16102;2;0.01;0;0;0;0;0;0;0
-9403;-0.5409604549407998;618405;92789;23687;14034;1;0.01;0;0;0;0;0;0;0
-9402;-0.24096045494079998;623870;96016;24846;14411;1;0.01;0;0;0;0;0;0;0
-9401;-0.34096045494079985;624793;94425;24171;14128;1;0.01;0;0;0;0;0;0;0
-9400;0.5590395450592003;632952;106510;28320;15341;2;0.01;0;0;0;0;0;0;0
-9399;-0.34096045494079985;626939;95635;23861;14159;2;0.01;0;0;0;0;0;0;0
-9398;-0.9409604549407999;623497;86386;20972;12807;1;0.01;0;0;0;0;0;0;0
-9397;-0.9409604549407999;625602;85997;20821;12627;1;0.01;0;0;0;0;0;0;0
-9396;-0.7409604549407999;629084;89225;21635;12854;1;0.01;0;0;0;0;0;0;0
-9395;-0.040960454940799806;636378;100440;24905;14145;2;0.01;0;0;0;0;0;0;0
-9394;-0.040960454940799806;636680;101173;24999;14139;2;0.01;0;0;0;0;0;0;0
-9393;0.8590395450592001;643626;112995;29507;15429;2;0.01;0;0;0;0;0;0;0
-9392;1.0590395450592003;645365;116065;30679;15703;2;0.01;0;0;0;0;0;0;0
-9391;0.2590395450592;641603;108159;26921;15022;2;0.01;0;0;0;0;0;0;0
-9390;-0.040960454940799806;641540;104241;25481;14655;2;0.01;0;0;0;0;0;0;0
-9389;0.15903954505920015;644652;107016;26512;14970;2;0.01;0;0;0;0;0;0;0
-9388;-0.1409604549407999;643466;103054;24879;14468;2;0.01;0;0;0;0;0;0;0
-9387;-0.44096045494079994;642972;98607;23482;13858;2;0.01;0;0;0;0;0;0;0
-9386;0.5590395450592003;650774;113123;28487;15512;2;0.01;0;0;0;0;0;0;0
-9385;0.2590395450592;649804;110109;27047;15110;2;0.01;0;0;0;0;0;0;0
-9384;0.2590395450592;650679;110714;27244;15150;2;0.01;0;0;0;0;0;0;0
-9383;-0.5409604549407998;646331;99165;23134;13561;2;0.02;0;0;0;0;0;0;0
-9382;0.3590395450592001;654508;112715;27725;15275;2;0.02;0;0;0;0;0;0;0
-9381;0.2590395450592;653973;112159;27264;15177;2;0.02;0;0;0;0;0;0;0
-9380;-0.6409604549407999;649014;98751;22718;13354;2;0.02;0;0;0;0;0;0;0
-9379;0.6590395450591999;659556;117796;28996;15756;3;0.02;0;0;0;0;0;0;0
-9378;0.7590395450592;660138;119794;29399;16033;4;0.02;0;0;0;0;0;0;0
-9377;-0.44096045494079994;653033;104076;23504;14052;3;0.02;0;0;0;0;0;0;0
-9376;0.6590395450591999;662482;119709;28994;15366;4;0.02;0;0;0;0;0;0;0
-9375;0.7590395450592;663133;121323;29564;15383;4;0.02;0;0;0;0;0;0;0
-9374;-0.44096045494079994;656252;105662;23777;14009;3;0.02;0;0;0;0;0;0;0
-9373;-0.9409604549407999;654395;96072;21406;12842;3;0.03;0;0;0;0;0;0;0
-9372;-1.3409604549407999;651341;87844;19498;11544;3;0.03;0;0;0;0;0;0;0
-9371;-1.2409604549408;653541;89390;19784;11271;3;0.03;0;0;0;0;0;0;0
-9370;-1.3409604549407999;653073;87253;19048;10640;3;0.03;0;0;0;0;0;0;0
-9369;0.15903954505920015;665338;115382;26027;13286;4;0.03;0;0;0;0;0;0;0
-9368;0.4590395450592002;665673;120328;27468;13554;4;0.03;0;0;0;0;0;0;0
-9367;0.05903954505920006;664011;116232;25457;13209;4;0.03;0;0;0;0;0;0;0
-9366;0.8590395450592001;668484;127042;29685;14033;5;0.03;0;0;0;0;0;0;0
-9365;-1.0409604549407998;656236;99866;20328;11369;3;0.03;0;0;0;0;0;0;0
-9364;-0.44096045494079994;663578;109452;23256;12441;3;0.04;0;0;0;0;0;0;0
-9363;-1.2409604549408;656777;94444;19468;10642;3;0.04;0;0;0;0;0;0;0
-9362;-0.9409604549407999;660624;100055;20915;11274;3;0.04;0;0;0;0;0;0;0
-9361;-0.5409604549407998;664230;107875;22710;12034;3;0.04;0;0;0;0;0;0;0
-9360;-0.1409604549407999;667102;115683;24756;12700;4;0.04;0;0;0;0;0;0;0
-9359;0.8590395450592001;671939;130422;30072;13760;5;0.04;0;0;0;0;0;0;0
-9358;1.2590395450592;672991;135290;32374;14107;6;0.04;0;0;0;0;0;0;0
-9357;1.2590395450592;673315;136552;32742;14256;5;0.04;0;0;0;0;0;0;0
-9356;0.7590395450592;672124;132252;30471;14165;5;0.04;0;0;0;0;0;0;0
-9355;0.6590395450591999;672812;131495;30155;14233;5;0.04;0;0;0;0;0;0;0
-9354;-0.24096045494079998;668831;118995;25829;13369;4;0.04;0;0;0;0;0;0;0
-9353;0.3590395450592001;674030;127916;28869;14112;5;0.04;0;0;0;0;0;0;0
-9352;-1.2409604549408;663780;100590;21326;11392;3;0.04;0;0;0;0;0;0;0
-9351;-0.9409604549407999;668400;105380;22458;11923;3;0.04;0;0;0;0;0;0;0
-9350;-0.9409604549407999;668738;104730;22083;11812;3;0.04;0;0;0;0;0;0;0
-9349;-0.44096045494079994;672831;115032;24083;12871;4;0.04;0;0;0;0;0;0;0
-9348;-1.0409604549407998;669154;103379;21132;11750;3;0.04;0;0;0;0;0;0;0
-9347;-0.5409604549407998;673380;113594;23274;12778;4;0.04;0;0;0;0;0;0;0
-9346;-0.1409604549407999;675805;121565;25156;13419;5;0.05;0;0;0;0;0;0;0
-9345;0.2590395450592;677829;128821;27044;13877;5;0.05;1;0;0;0;0;0;0
-9344;-0.1409604549407999;675938;123373;25118;13601;5;0.05;0;0;0;0;0;0;0
-9343;-0.24096045494079998;676054;122130;24421;13489;5;0.05;0;0;0;0;0;0;0
-9342;0.6590395450591999;680841;135868;28486;14395;5;0.05;0;0;0;0;0;0;0
-9341;-0.24096045494079998;676508;123592;24100;13674;5;0.06;1;386.8412238809356;359.6059100242534;0;27.235313856682215;0;0
-9340;0.15903954505920015;679329;130138;25850;14063;5;0.06;1;0;0;0;0;0;0
-9339;0.7590395450592;681661;138508;28502;14468;6;0.06;0;0;0;0;0;0;0
-9338;0.7590395450592;682074;139302;28576;14530;6;0.07;1;392.2696848549094;196.85;193;2.4196848549094185;0;0
-9337;0.8590395450592001;682398;140693;29059;14620;7;0.07;1;16065.593869826462;9891.328730600651;4951.2683140282215;329.1489264385293;893.8478987590585;0
-9336;0.4590395450592002;671655;131800;26995;13585;6;0.08;0;0;0;0;0;0;0
-9335;0.2590395450592;671453;129644;26003;13483;5;0.08;0;0;0;0;0;0;0
-9334;-0.44096045494079994;668539;118512;22624;12841;4;0.08;0;0;0;0;0;0;0
-9333;0.05903954505920006;671842;126746;24652;13283;5;0.09;1;449.4235947256898;373.434272564558;0;75.98932216113175;0;0
-9332;0.3590395450592001;672892;131150;25668;13490;5;0.09;0;0;0;0;0;0;0
-9331;-1.3409604549407999;663533;102416;18323;11040;3;0.1;1;107.32316194994343;0;0;107.32316194994343;0;0
-9330;-0.5409604549407998;670219;116790;21089;12160;5;0.1;0;0;0;0;0;0;0
-9329;-0.8409604549407999;668092;110945;19396;11721;4;0.11;0;0;0;0;0;0;0
-9328;-0.8409604549407999;668658;111069;19041;11596;4;0.11;0;0;0;0;0;0;0
-9327;-0.24096045494079998;671746;122869;21416;12365;5;0.12;0;0;0;0;0;0;0
-9326;0.7590395450592;675833;137407;25980;13142;7;0.12;1;3110.348883949688;2944.832233709508;0;165.5166502401801;0;0
-9325;-0.34096045494079985;667835;123425;21079;12336;5;0.13;0;0;0;0;0;0;0
-9324;-0.34096045494079985;668400;123378;21069;12441;5;0.13;1;0;0;0;0;0;0
-9323;0.15903954505920015;671132;131175;23168;12946;7;0.14;1;185750.9623166719;136372.10984806836;48132.144122132224;1246.70834647134;0;0
-9322;-0.44096045494079994;532035;78963;19641;12478;5;0.14;1;4862.211294651327;4806.37972405883;0;55.831570592496824;0;0
-9321;-1.2409604549408;523574;71069;16409;11300;4;0.15;0;0;0;0;0;0;0
-9320;-0.040960454940799806;529043;82073;21087;12769;6;0.15;2;1041.3294338673093;966.8600848205446;0;68.6377532864907;5.831595760273942;0
-9319;-1.1409604549408;522948;72543;16433;11532;4;0.16;0;0;0;0;0;0;0
-9318;0.15903954505920015;528606;83797;21664;12932;7;0.16;2;75396.56667224826;39427.55771606187;33974.968845889984;268.0812771833899;1725.9588331130199;0
-9317;0.15903954505920015;489329;49833;21404;11364;7;0.17;0;0;0;0;0;0;0
-9316;0.6590395450591999;490864;51700;23501;11669;9;0.17;0;0;0;0;0;0;0
-9315;1.3590395450592;492578;53302;26584;11909;12;0.18;0;0;0;0;0;0;0
-9314;-0.44096045494079994;486812;48336;19133;11211;6;0.18;0;0;0;0;0;0;0
-9313;0.7590395450592;491506;52121;24164;11908;12;0.18;0;0;0;0;0;0;0
-9312;1.2590395450592;492141;53342;26372;12140;11;0.19;2;232.01832790734207;190.5;0;41.518327907342076;0;0
-9311;1.5590395450592003;493046;54206;27865;12316;15;0.19;2;4104.873048303343;2823.2968412254545;1253.323342130627;28.252864947261557;0;0
-9310;0.2590395450592;487041;49858;22725;12036;9;0.19;0;0;0;0;0;0;0
-9309;-0.34096045494079985;484604;47778;20300;11671;6;0.2;0;0;0;0;0;0;0
-9308;-0.24096045494079998;485242;48092;20599;11725;7;0.2;0;0;0;0;0;0;0
-9307;-0.5409604549407998;484028;46759;19307;11455;6;0.2;2;943.520409116249;937.6246604079206;0;5.895748708328377;0;0
-9306;-1.0409604549407998;481012;44024;17185;10722;6;0.2;0;0;0;0;0;0;0
-9305;-0.9409604549407999;480968;44644;17256;10628;6;0.2;0;0;0;0;0;0;0
-9304;-1.2409604549408;479622;42899;15819;10032;6;0.2;0;0;0;0;0;0;0
-9303;-0.1409604549407999;484136;48628;19992;11151;10;0.2;0;0;0;0;0;0;0
-9302;-0.040960454940799806;484762;49000;20518;11220;10;0.2;0;0;0;0;0;0;0
-9301;0.2590395450592;485357;50181;21998;11511;11;0.21;0;0;0;0;0;0;0
-9300;0.4590395450592002;486293;50988;23053;11705;14;0.21;2;526.9465293925803;485.6973909077382;0;41.24913848484201;0;0
-9299;0.3590395450592001;485659;50711;22663;11778;13;0.21;2;987.2583924133821;979.2083426591852;0;8.050049754196978;0;0
-9298;0.4590395450592002;485287;51166;23161;11936;15;0.21;0;0;0;0;0;0;0
-9297;-0.24096045494079998;482868;48720;20280;11449;11;0.21;2;1033.4435141453355;986.504958720605;0;46.938555424730524;0;0
-9296;-0.9409604549407999;479410;45634;17509;10659;8;0.21;0;0;0;0;0;0;0
-9295;-0.8409604549407999;480128;46190;17921;10691;9;0.21;0;0;0;0;0;0;0
-9294;-0.6409604549407999;481056;47068;18639;10711;12;0.21;0;0;0;0;0;0;0
-9293;0.15903954505920015;484670;50906;21906;11336;21;0.21;0;0;0;0;0;0;0
-9292;0.8590395450592001;487078;53287;25044;11810;36;0.21;2;28842.952693181076;11857.02902250559;16710.66405921565;161.24563004564197;114.01398141419234;0
-9291;1.2590395450592;476823;37740;26804;11991;45;0.21;2;0;0;0;0;0;0
-9290;0.15903954505920015;474217;35211;22231;11627;28;0.21;0;0;0;0;0;0;0
-9289;-0.24096045494079998;473418;34004;20732;11214;31;0.21;0;0;0;0;0;0;0
-9288;0.05903954505920006;474677;35170;22012;11535;41;0.22;0;0;0;0;0;0;0
-9287;1.3590395450592;479558;38955;27659;12298;93;0.22;0;0;0;0;0;0;0
-9286;-0.8409604549407999;471950;32863;18577;10747;24;0.22;0;0;0;0;0;0;0
-9285;-1.1409604549408;470887;30682;17418;10188;21;0.22;2;853.3370073751915;747.3199330042964;12.070269314383518;88.70952024314055;5.237284813371006;0
-9284;-0.040960454940799806;475033;35526;21804;11514;73;0.22;0;0;0;0;0;0;0
-9283;-1.5409604549407998;467884;29511;15770;9435;15;0.22;2;191.6894406625425;141.5839049993431;10.681504909256729;39.42403075394267;0;0
-9282;-0.8409604549407999;471943;32231;18300;10416;36;0.22;2;232.6670808435374;197.15;0;35.517080843537386;0;0
-9281;-0.040960454940799806;476052;35803;21644;11317;91;0.23;2;2989.500470163322;1495.7387653065434;1282.7837271833803;51.50790464063474;159.47007303276305;0
-9280;-0.44096045494079994;473215;33066;19982;10807;66;0.23;2;1633.3483061168895;1610.2419861478222;0;23.106319969067265;0;0
-9279;1.0590395450592003;477954;38682;26743;12144;167;0.23;2;2949.503302127009;2896.9618316215365;2.3764114402904544;49.12505254762975;1.0400065175520872;0
-9278;0.3590395450592001;473415;36732;23900;11851;131;0.23;0;0;0;0;0;0;0
-9277;0.5590395450592003;475346;37715;25047;12197;147;0.23;0;0;0;0;0;0;0
-9276;0.4590395450592002;475784;37563;24819;12237;148;0.23;0;0;0;0;0;0;0
-9275;0.15903954505920015;475799;36642;23764;12144;129;0.24;0;0;0;0;0;0;0
-9274;1.1590395450592;480358;40497;28417;13009;197;0.24;0;0;0;0;0;0;0
-9273;0.5590395450592003;479755;38752;26043;12848;168;0.24;0;0;0;0;0;0;0
-9272;0.05903954505920006;478268;37004;23866;12563;136;0.24;2;1607.3291081160037;581.8208807002402;585.7322264975878;13.460268173157916;426.31573274501795;0
-9271;-0.5409604549407998;475707;33828;21344;11492;83;0.24;0;0;0;0;0;0;0
-9270;-0.040960454940799806;479791;36423;23592;12205;132;0.24;0;0;0;0;0;0;0
-9269;-0.040960454940799806;480650;36700;23611;12251;137;0.24;2;3479.202739870027;2141.3174325991367;629.2998035393731;122.81752805750409;585.7679756740132;0
-9268;0.7590395450592;483647;39732;27311;12422;206;0.25;0;0;0;0;0;0;0
-9267;0.3590395450592001;483052;38587;25691;12318;185;0.25;3;5210.022793529167;5125.564473745881;0;81.2545359861429;3.203783797142764;0
-9266;-1.1409604549408;470518;31608;18945;10481;48;0.25;3;1247.8044150512444;1199.1792889977362;0;48.62512605350831;0;0
-9265;0.7590395450592;481404;40937;27828;12822;228;0.25;3;771.7586628886074;734.1697015257568;0;37.588961362850625;0;0
-9264;-0.6409604549407999;474237;34838;21266;11538;171;0.25;0;0;0;0;0;0;0
-9263;0.3590395450592001;481329;40054;25972;12837;212;0.25;0;0;0;0;0;0;0
-9262;-0.24096045494079998;479436;37298;23367;12338;154;0.25;3;131.11547653347677;109.70216005028266;12.627480771163375;8.785835712030737;0;0
-9261;0.2590395450592;483848;40349;25616;13036;204;0.25;0;0;0;0;0;0;0
-9260;0.4590395450592002;486248;41758;26759;13365;224;0.25;0;0;0;0;0;0;0
-9259;0.7590395450592;489327;43745;28455;13838;247;0.25;3;8961.803928961646;8838.144240492045;6.843724383100101;116.81596408650124;0;0
-9258;0.7590395450592;482132;44227;28669;13995;247;0.26;3;7822.883671895886;3993.446631835396;2521.1741472519016;298.37290658915794;1009.8899862194316;0
-9257;0.3590395450592001;477897;40444;26751;12923;230;0.26;0;0;0;0;0;0;0
-9256;-0.7409604549407999;472079;34750;21653;11852;118;0.26;0;0;0;0;0;0;0
-9255;-0.6409604549407999;474464;35378;22029;11876;139;0.26;3;0;0;0;0;0;0
-9254;-1.2409604549408;470518;31704;19395;10771;77;0.26;0;0;0;0;0;0;0
-9253;-0.7409604549407999;476106;35170;21341;11491;139;0.26;3;0;0;0;0;0;0
-9252;-0.1409604549407999;481929;39257;23893;12261;201;0.26;0;0;0;0;0;0;0
-9251;-0.1409604549407999;483371;39753;23833;12326;205;0.26;0;0;0;0;0;0;0
-9250;0.3590395450592001;488168;43318;26261;12951;245;0.26;0;0;0;0;0;0;0
-9249;0.5590395450592003;491273;44986;27193;13223;260;0.26;3;4728.205138479879;2796.783053489478;1484.3282744188834;41.31564817431874;405.7781623971988;0
-9248;-0.040960454940799806;486147;40345;24369;12438;220;0.26;0;0;0;0;0;0;0
-9247;0.7590395450592;493338;45619;28246;13245;267;0.26;0;0;0;0;0;0;0
-9246;0.8590395450592001;495370;46819;28698;13532;281;0.26;3;54.40120803475668;26.61414107919845;11.2878083025106;7.334154985515993;9.165103667531636;0
-9245;0.6590395450591999;496326;46152;28023;13582;273;0.26;0;0;0;0;0;0;0
-9244;1.0590395450592003;500401;48976;30230;14039;286;0.27;0;0;0;0;0;0;0
-9243;1.0590395450592003;502271;49705;30506;14213;293;0.27;0;0;0;0;0;0;0
-9242;0.05903954505920006;497606;43640;25844;13597;241;0.27;0;0;0;0;0;0;0
-9241;0.4590395450592002;502753;46905;27988;14197;266;0.27;0;0;0;0;0;0;0
-9240;-0.1409604549407999;500266;42825;25187;13696;228;0.27;0;0;0;0;0;0;0
-9239;-0.040960454940799806;503032;43807;25620;13953;233;0.28;0;0;0;0;0;0;0
-9238;0.3590395450592001;508070;47364;27540;14559;266;0.28;3;53818.18414669897;41541.613133235;11143.172737914798;1133.3982755491757;0;0
-9237;0.3590395450592001;467756;36615;26552;14679;266;0.28;0;0;0;0;0;0;0
-9236;0.8590395450592001;472522;39342;28961;15331;294;0.28;0;0;0;0;0;0;0
-9235;0.3590395450592001;470832;37468;26592;15019;267;0.29;0;0;0;0;0;0;0
-9234;0.5590395450592003;474054;38742;27553;15400;284;0.29;0;0;0;0;0;0;0
-9233;0.9590395450592002;477335;41005;29511;15925;299;0.29;0;0;0;0;0;0;0
-9232;0.4590395450592002;476543;39044;27063;15684;281;0.29;3;198.37777098210955;196.4;0;1.9777709821095477;0;0
